date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-12 11:50:00,60,0,20.000,45.723,19.150,44.245,19.890,44.700,20.100,44.030,18.100,49.000,6.433,91.230,17.823,40.467,18.500,47.967,17.100,45.200,6.900,743.467,81.833,6.667,30.000,4.033,21.574,21.574
2016-01-12 12:00:00,60,0,20.000,45.663,19.200,44.200,19.963,44.700,20.033,43.900,18.100,48.933,6.500,88.897,17.890,40.327,18.567,47.827,17.100,45.200,7.000,743.500,81.000,7.000,28.000,4.000,7.411,7.411
2016-01-12 12:10:00,190,0,20.033,45.500,19.200,44.127,19.963,44.700,20.033,43.693,18.067,49.000,6.590,85.463,17.918,40.240,18.567,47.590,17.100,45.060,7.083,743.500,80.667,7.000,30.000,4.017,0.654,0.654
2016-01-12 12:20:00,220,0,20.100,45.693,19.200,43.900,20.000,44.790,20.000,43.845,18.000,49.400,6.657,84.397,17.927,40.030,18.550,47.545,17.100,45.000,7.167,743.500,80.333,7.000,32.000,4.033,35.778,35.778
2016-01-12 12:30:00,170,0,20.100,45.400,19.200,43.900,20.000,44.790,20.000,43.827,17.963,49.890,6.933,83.100,17.973,39.875,18.600,47.352,17.100,44.863,7.250,743.500,80.000,7.000,34.000,4.050,5.159,5.159
2016-01-12 12:40:00,390,0,20.100,45.327,19.200,43.856,19.963,44.790,20.000,43.967,17.890,50.223,7.127,82.893,18.000,39.700,18.600,47.200,17.100,44.790,7.333,743.500,79.667,7.000,36.000,4.067,22.314,22.314
2016-01-12 12:50:00,90,0,20.100,45.327,19.200,43.700,19.890,44.790,19.890,44.090,17.890,50.398,7.433,82.333,18.000,39.663,18.500,47.200,17.100,44.700,7.417,743.500,79.333,7.000,38.000,4.083,32.005,32.005
2016-01-12 13:00:00,60,0,20.167,46.993,19.200,43.760,19.890,44.790,19.890,44.163,17.890,50.560,7.500,81.000,18.000,39.590,18.500,47.127,17.167,44.627,7.500,743.500,79.000,7.000,40.000,4.100,49.592,49.592
2016-01-12 13:10:00,290,0,20.100,46.430,19.100,43.818,19.890,44.790,19.857,44.160,17.857,50.730,7.400,80.360,17.890,39.590,18.500,47.230,17.167,44.560,7.417,743.500,79.333,7.167,40.000,4.067,24.780,24.780
2016-01-12 13:20:00,130,0,20.100,46.030,19.100,43.838,19.890,44.790,19.857,44.027,17.857,50.863,7.467,80.360,17.890,39.590,18.500,47.290,17.100,44.500,7.333,743.500,79.667,7.333,40.000,4.033,24.217,24.217
2016-01-12 13:30:00,140,0,20.067,45.363,19.100,43.745,19.890,44.863,19.790,43.863,17.790,50.933,7.657,78.790,17.890,39.590,18.500,47.330,17.100,44.400,7.250,743.500,80.000,7.500,40.000,4.000,8.672,8.672
2016-01-12 13:40:00,240,0,20.000,44.963,19.100,43.596,19.890,44.827,19.730,43.530,17.790,51.000,7.530,78.190,17.890,39.590,18.500,47.282,17.100,44.327,7.167,743.500,80.333,7.667,40.000,3.967,37.741,37.741
2016-01-12 13:50:00,50,0,20.000,44.760,19.100,43.489,19.890,44.900,19.700,43.500,17.790,51.000,7.623,78.730,17.945,39.565,18.500,47.137,17.100,44.290,7.083,743.500,80.667,7.833,40.000,3.933,22.695,22.695
2016-01-12 14:00:00,60,0,20.000,44.595,19.100,43.425,19.890,44.900,19.700,43.500,17.790,51.000,7.690,77.197,18.078,39.477,18.500,47.011,17.100,44.230,7.000,743.500,81.000,8.000,40.000,3.900,25.558,25.558
2016-01-12 14:10:00,60,0,20.000,44.433,19.100,43.334,19.890,44.900,19.700,43.467,17.790,51.000,7.560,76.323,18.183,39.275,18.500,46.917,17.100,44.200,6.983,743.550,80.167,7.500,40.000,3.733,10.377,10.377
2016-01-12 14:20:00,60,0,20.000,44.260,19.100,43.290,19.890,44.900,19.700,43.400,17.790,51.000,7.433,76.463,18.183,39.090,18.500,46.863,17.100,44.200,6.967,743.600,79.333,7.000,40.000,3.567,11.433,11.433
2016-01-12 14:30:00,370,0,20.000,44.200,19.100,43.290,19.890,44.900,19.600,43.200,17.730,51.000,7.295,77.400,18.100,39.090,18.500,46.790,17.100,44.127,6.950,743.650,78.500,6.500,40.000,3.400,29.786,29.786
2016-01-12 14:40:00,200,0,20.000,44.060,19.033,43.230,19.945,44.900,19.600,43.127,17.790,51.000,6.900,77.633,18.067,39.060,18.500,47.000,17.100,44.000,6.933,743.700,77.667,6.000,40.000,3.233,28.744,28.744
2016-01-12 14:50:00,70,0,20.000,44.060,19.000,43.200,19.890,44.900,19.567,43.060,17.700,51.000,6.967,78.827,18.000,39.000,18.427,46.933,17.100,43.933,6.917,743.750,76.833,5.500,40.000,3.067,3.853,3.853
2016-01-12 15:00:00,50,0,20.000,44.090,19.000,43.127,19.890,44.827,19.500,43.000,17.700,51.000,6.967,79.490,17.973,39.000,18.463,47.000,17.100,43.790,6.900,743.800,76.000,5.000,40.000,2.900,1.777,1.777
2016-01-12 15:10:00,40,0,20.000,44.030,19.000,43.090,19.890,44.900,19.463,43.060,17.700,51.000,6.833,78.757,17.890,39.000,18.390,47.000,17.100,43.790,6.800,743.817,77.000,4.833,40.000,3.000,32.140,32.140
2016-01-12 15:20:00,40,0,19.963,43.900,18.927,43.090,19.890,44.900,19.390,43.000,17.700,51.000,6.367,79.060,18.033,39.090,18.390,46.900,17.100,43.700,6.700,743.833,78.000,4.667,40.000,3.100,46.431,46.431
2016-01-12 15:30:00,30,0,19.963,43.900,19.033,43.060,19.890,44.790,19.445,43.145,17.700,51.000,6.433,82.533,18.167,39.030,18.497,46.672,17.100,43.760,6.600,743.850,79.000,4.500,40.000,3.200,29.905,29.905
2016-01-12 15:40:00,30,0,20.000,43.863,19.100,43.000,19.890,44.790,19.533,43.163,17.700,51.000,6.933,81.027,18.323,38.833,18.667,46.530,17.167,43.790,6.500,743.867,80.000,4.333,40.000,3.300,28.045,28.045
2016-01-12 15:50:00,30,0,20.067,43.863,19.133,42.863,19.890,44.760,19.600,43.030,17.700,51.000,7.000,76.833,18.445,38.645,18.790,46.223,17.167,43.790,6.400,743.883,81.000,4.167,40.000,3.400,26.301,26.301
2016-01-12 16:00:00,30,0,20.100,43.790,19.200,42.715,19.890,44.700,19.600,42.863,17.700,51.000,6.933,75.133,18.529,38.254,18.790,45.981,17.200,43.790,6.300,743.900,82.000,4.000,40.000,3.500,49.255,49.255
2016-01-12 16:10:00,40,0,20.100,43.730,19.136,42.650,19.890,44.700,19.533,42.790,17.700,51.060,6.727,75.333,18.488,38.188,18.780,45.888,17.200,43.730,6.333,743.950,80.833,4.500,38.167,3.300,25.382,25.382
2016-01-12 16:20:00,50,0,20.100,43.560,19.130,42.590,19.890,44.760,19.390,42.590,17.667,51.000,6.527,73.760,18.390,38.027,18.716,45.810,17.200,43.663,6.367,744.000,79.667,5.000,36.333,3.100,34.139,34.139
2016-01-12 16:30:00,40,0,20.100,43.433,19.100,42.590,19.890,44.790,19.390,42.590,17.600,51.000,6.333,73.500,18.376,38.000,18.700,45.790,17.200,43.530,6.400,744.050,78.500,5.500,34.500,2.900,30.077,30.077
2016-01-12 16:40:00,40,0,20.100,43.163,19.038,42.534,19.823,44.730,19.290,42.590,17.600,50.967,6.123,75.700,18.242,37.947,18.700,45.725,17.100,43.400,6.433,744.100,77.333,6.000,32.667,2.700,11.943,11.943
2016-01-12 16:50:00,40,0,20.100,43.030,19.008,42.430,19.790,44.700,19.290,42.590,17.600,50.900,6.190,76.367,18.200,37.900,18.631,45.712,17.100,43.327,6.467,744.150,76.167,6.500,30.833,2.500,12.908,12.908
2016-01-12 17:00:00,60,0,20.067,42.833,19.000,42.418,19.790,44.700,19.260,42.560,17.600,50.900,6.157,76.893,18.139,37.906,18.600,45.790,17.100,43.260,6.500,744.200,75.000,7.000,29.000,2.300,36.465,36.465
2016-01-12 17:10:00,60,10,20.000,42.672,19.000,42.433,19.790,44.663,19.200,42.560,17.600,50.900,6.090,77.560,18.100,37.945,18.600,45.808,17.100,43.200,6.317,744.283,76.667,7.000,30.833,2.433,22.629,22.629
2016-01-12 17:20:00,210,20,20.000,42.530,18.990,42.472,19.790,44.590,19.200,42.627,17.600,50.790,6.090,77.995,18.100,38.045,18.600,45.900,17.100,43.145,6.133,744.367,78.333,7.000,32.667,2.567,8.756,8.756
2016-01-12 17:30:00,380,20,20.033,43.497,18.902,42.580,19.823,44.590,19.200,42.760,17.600,50.730,6.060,78.700,18.018,38.057,18.536,46.000,17.100,43.000,5.950,744.450,80.000,7.000,34.500,2.700,37.335,37.335
2016-01-12 17:40:00,370,40,20.033,42.963,18.890,42.560,19.890,44.590,19.360,43.567,17.533,50.790,5.933,81.033,18.000,38.344,18.500,46.000,17.100,43.000,5.767,744.533,81.667,7.000,36.333,2.833,5.249,5.249
2016-01-12 17:50:00,230,30,20.000,43.160,18.890,42.797,19.890,44.590,19.693,43.900,17.600,50.790,5.527,82.893,18.067,38.900,18.500,46.127,17.067,42.930,5.583,744.617,83.333,7.000,38.167,2.967,43.227,43.227
2016-01-12 18:00:00,80,40,20.000,43.900,18.857,43.400,19.790,44.467,20.163,43.833,17.600,50.745,5.260,83.433,18.133,39.327,18.500,46.333,17.000,42.863,5.400,744.700,85.000,7.000,40.000,3.100,30.732,30.732
2016-01-12 18:10:00,90,30,20.000,43.700,18.857,43.467,19.790,44.467,20.290,43.627,17.500,50.827,5.060,84.257,18.200,39.327,18.600,46.627,17.033,42.827,5.300,744.750,86.000,6.833,40.000,3.150,27.858,27.858
2016-01-12 18:20:00,70,20,20.000,43.760,18.927,43.363,19.790,44.400,20.200,43.490,17.500,50.900,4.933,85.063,18.245,39.450,18.667,46.833,17.033,42.827,5.200,744.800,87.000,6.667,40.000,3.200,16.439,16.439
2016-01-12 18:30:00,40,10,20.033,44.000,19.000,43.290,19.790,44.400,20.200,43.097,17.500,51.000,4.933,86.457,18.200,39.260,18.700,47.027,17.000,42.700,5.100,744.850,88.000,6.500,40.000,3.250,22.657,22.657
2016-01-12 18:40:00,40,0,20.100,44.260,19.200,43.290,19.890,44.400,20.100,42.845,17.500,51.000,5.000,87.663,18.200,39.127,18.760,46.900,17.000,42.760,5.000,744.900,89.000,6.333,40.000,3.300,25.022,25.022
2016-01-12 18:50:00,30,0,20.100,44.200,19.245,43.245,19.890,44.327,19.963,42.590,17.500,51.090,4.900,88.633,18.100,39.090,18.700,46.767,17.000,42.790,4.900,744.950,90.000,6.167,40.000,3.350,9.043,9.043
2016-01-12 19:00:00,50,0,20.100,44.127,19.290,43.095,19.790,44.090,19.890,42.590,17.500,51.090,4.900,89.427,18.100,39.090,18.700,46.645,17.000,42.790,4.800,745.000,91.000,6.000,40.000,3.400,26.482,26.482
2016-01-12 19:10:00,50,0,20.100,44.060,19.370,42.920,19.790,44.090,19.857,42.560,17.500,51.000,4.867,90.227,18.067,39.060,18.600,46.500,17.000,42.790,4.750,745.033,91.333,6.167,40.000,3.400,3.764,3.764
2016-01-12 19:20:00,60,0,20.100,44.000,19.390,42.900,19.790,44.127,19.790,42.500,17.500,51.000,4.867,90.893,18.000,39.000,18.533,46.560,16.927,42.790,4.700,745.067,91.667,6.333,40.000,3.400,13.888,13.888
2016-01-12 19:30:00,50,0,20.100,43.900,19.390,42.760,19.790,44.200,19.760,42.530,17.500,51.000,4.933,91.400,17.963,39.000,18.500,46.900,16.890,42.790,4.650,745.100,92.000,6.500,40.000,3.400,10.635,10.635
2016-01-12 19:40:00,60,0,20.100,43.827,19.390,42.700,19.790,44.200,19.700,42.530,17.500,51.000,4.933,91.260,17.890,39.000,18.500,47.127,16.963,42.863,4.600,745.133,92.333,6.667,40.000,3.400,14.240,14.240
2016-01-12 19:50:00,60,0,20.033,43.730,19.390,42.663,19.790,44.200,19.667,42.560,17.500,50.967,4.627,90.963,17.890,39.000,18.500,47.260,16.890,42.900,4.550,745.167,92.667,6.833,40.000,3.400,44.755,44.755
2016-01-12 20:00:00,60,0,20.100,43.730,19.390,42.530,19.790,44.290,19.600,42.500,17.500,50.900,4.400,91.272,17.890,39.000,18.500,47.327,16.890,42.900,4.500,745.200,93.000,7.000,40.000,3.400,22.312,22.312
2016-01-12 20:10:00,50,0,20.067,43.490,19.357,42.500,19.790,44.290,19.600,42.500,17.500,50.863,4.367,92.460,17.790,38.900,18.500,47.400,16.890,42.900,4.533,745.317,92.667,6.833,40.000,3.400,38.999,38.999
2016-01-12 20:20:00,50,0,20.000,43.290,19.290,42.433,19.790,44.290,19.533,42.500,17.500,50.790,4.530,93.190,17.790,38.900,18.390,47.400,16.890,42.900,4.567,745.433,92.333,6.667,40.000,3.400,44.031,44.031
2016-01-12 20:30:00,50,0,20.000,43.145,19.290,42.450,19.790,44.290,19.500,42.500,17.500,50.790,4.590,93.190,17.790,38.900,18.390,47.400,16.890,42.845,4.600,745.550,92.000,6.500,40.000,3.400,20.656,20.656
2016-01-12 20:40:00,50,0,20.000,43.060,19.260,42.467,19.790,44.290,19.500,42.500,17.500,50.730,4.560,93.060,17.790,38.967,18.390,47.400,16.890,42.827,4.633,745.667,91.667,6.333,40.000,3.400,3.190,3.190
2016-01-12 20:50:00,50,0,19.927,43.000,19.200,42.400,19.790,44.290,19.463,42.467,17.390,50.590,4.367,92.933,17.790,39.000,18.390,47.400,16.890,42.900,4.667,745.783,91.333,6.167,40.000,3.400,16.774,16.774
2016-01-12 21:00:00,60,0,19.890,42.863,19.200,42.327,19.790,44.290,19.390,42.400,17.390,50.530,4.263,93.367,17.730,39.000,18.390,47.400,16.890,42.900,4.700,745.900,91.000,6.000,40.000,3.400,36.186,36.186
2016-01-12 21:10:00,60,0,19.890,42.790,19.200,42.327,19.790,44.260,19.390,42.433,17.390,50.500,4.263,93.893,17.700,39.000,18.390,47.327,16.890,42.900,4.800,745.950,90.500,6.167,38.167,3.417,16.881,16.881
2016-01-12 21:20:00,40,0,19.890,42.700,19.100,42.363,19.790,44.200,19.323,42.500,17.390,50.467,4.400,94.263,17.700,39.000,18.290,47.290,16.890,42.900,4.900,746.000,90.000,6.333,36.333,3.433,31.521,31.521
2016-01-12 21:30:00,30,0,19.823,42.627,19.100,42.290,19.790,44.163,19.290,42.500,17.390,50.400,4.467,94.397,17.700,39.000,18.290,47.290,16.890,42.827,5.000,746.050,89.500,6.500,34.500,3.450,42.031,42.031
2016-01-12 21:40:00,30,20,19.790,42.590,19.044,42.240,19.730,44.090,19.290,42.500,17.390,50.400,4.623,94.400,17.625,38.925,18.290,47.290,16.790,42.790,5.100,746.100,89.000,6.667,32.667,3.467,42.807,42.807
2016-01-12 21:50:00,30,10,19.790,42.723,19.000,42.056,19.700,44.000,19.290,42.690,17.390,50.327,4.690,94.260,17.725,39.327,18.290,47.482,16.790,42.790,5.200,746.150,88.500,6.833,30.833,3.483,19.568,19.568
2016-01-12 22:00:00,40,0,19.760,42.760,19.000,41.887,19.700,44.060,19.290,42.730,17.390,50.290,4.833,94.397,17.780,39.689,18.363,47.705,16.890,43.197,5.300,746.200,88.000,7.000,29.000,3.500,19.025,19.025
2016-01-12 22:10:00,50,10,19.700,42.700,19.000,41.988,19.700,44.127,19.230,42.790,17.390,50.290,4.967,94.590,17.807,40.196,18.479,48.343,16.890,43.797,5.333,746.267,87.333,6.833,30.833,3.400,44.772,44.772
2016-01-12 22:20:00,50,0,19.700,42.700,19.000,42.064,19.700,44.200,19.200,43.000,17.390,50.327,5.090,94.627,17.857,40.692,18.559,48.842,16.890,44.193,5.367,746.333,86.667,6.667,32.667,3.300,32.216,32.216
2016-01-12 22:30:00,50,0,19.633,42.627,18.911,42.252,19.730,44.290,19.200,43.133,17.390,50.467,5.090,94.293,17.890,40.938,18.600,49.323,16.890,44.660,5.400,746.400,86.000,6.500,34.500,3.200,37.054,37.054
2016-01-12 22:40:00,40,0,19.667,43.000,18.890,42.411,19.790,44.290,19.200,43.230,17.390,50.530,5.190,93.633,17.840,41.085,18.600,49.664,16.927,45.097,5.433,746.467,85.333,6.333,36.333,3.100,30.265,30.265
2016-01-12 22:50:00,50,0,19.600,43.000,18.890,42.500,19.790,44.433,19.200,43.363,17.390,50.663,5.272,92.470,17.845,41.274,18.600,50.059,16.927,45.430,5.467,746.533,84.667,6.167,38.167,3.000,45.154,45.154
2016-01-12 23:00:00,40,0,19.600,43.000,18.890,42.645,19.790,44.500,19.133,43.400,17.357,50.790,5.367,90.800,17.846,41.441,18.633,50.390,17.000,45.700,5.500,746.600,84.000,6.000,40.000,2.900,14.687,14.687
2016-01-12 23:10:00,40,0,19.533,43.000,18.808,42.700,19.790,44.530,19.133,43.467,17.357,50.863,5.500,89.100,17.890,41.590,18.614,50.567,17.000,45.833,5.583,746.733,83.333,6.333,40.000,2.867,9.563,9.563
2016-01-12 23:20:00,40,0,19.500,43.090,18.790,42.756,19.790,44.590,19.100,43.500,17.290,51.030,5.560,87.367,17.801,41.728,18.600,50.883,17.000,46.030,5.667,746.867,82.667,6.667,40.000,2.833,44.323,44.323
2016-01-12 23:30:00,40,0,19.500,43.090,18.790,42.862,19.790,44.590,19.100,43.500,17.290,51.090,5.690,85.430,17.790,41.939,18.625,51.250,17.000,46.163,5.750,747.000,82.000,7.000,40.000,2.800,25.167,25.167
2016-01-12 23:40:00,50,0,19.500,43.145,18.790,43.000,19.790,44.590,19.100,43.530,17.290,51.230,5.690,84.623,17.790,42.127,18.700,51.465,17.000,46.290,5.833,747.133,81.333,7.333,40.000,2.767,43.853,43.853
2016-01-12 23:50:00,50,0,19.500,43.200,18.775,43.045,19.890,44.827,19.033,43.530,17.290,51.290,5.800,83.827,17.790,42.294,18.700,51.590,17.000,46.530,5.917,747.267,80.667,7.667,40.000,2.733,9.460,9.460
2016-01-13 00:00:00,50,0,19.427,43.200,18.700,43.090,19.890,44.900,19.000,43.590,17.290,51.400,5.867,82.560,17.840,42.495,18.700,51.631,17.000,46.663,6.000,747.400,80.000,8.000,40.000,2.700,37.905,37.905
2016-01-13 00:10:00,30,0,19.390,43.200,18.700,43.200,19.890,44.845,19.000,43.590,17.290,51.400,6.000,80.957,17.804,42.586,18.726,51.794,17.000,46.827,5.883,747.533,81.333,8.000,37.833,2.833,36.225,36.225
2016-01-13 00:20:00,20,0,19.390,43.260,18.700,43.260,19.890,44.863,18.963,43.627,17.290,51.500,6.000,80.690,17.815,42.900,18.790,51.925,17.000,46.967,5.767,747.667,82.667,8.000,35.667,2.967,47.186,47.186
2016-01-13 00:30:00,30,0,19.390,43.290,18.691,43.310,19.890,44.790,18.890,43.700,17.290,51.590,5.730,84.033,17.890,43.156,18.750,52.186,17.000,47.127,5.650,747.800,84.000,8.000,33.500,3.100,27.382,27.382
2016-01-13 00:40:00,20,0,19.390,43.363,18.678,43.398,19.890,44.790,18.890,43.700,17.290,51.590,5.530,86.560,17.890,43.200,18.815,52.250,17.000,47.260,5.533,747.933,85.333,8.000,31.333,3.233,35.587,35.587
2016-01-13 00:50:00,40,0,19.390,43.400,18.643,43.429,19.823,44.730,18.890,43.760,17.290,51.700,5.500,87.457,17.890,43.427,18.876,52.321,17.000,47.433,5.417,748.067,86.667,8.000,29.167,3.367,19.445,19.445
2016-01-13 01:00:00,50,0,19.323,43.467,18.600,43.460,19.790,44.700,18.890,43.790,17.290,51.700,5.560,86.330,17.890,43.590,18.751,52.290,17.000,47.560,5.300,748.200,88.000,8.000,27.000,3.500,5.044,5.044
2016-01-13 01:10:00,60,0,19.290,43.500,18.600,43.500,19.790,44.760,18.890,43.827,17.290,51.730,5.500,86.327,17.890,43.590,18.700,52.433,17.033,47.767,5.300,748.317,88.500,8.000,26.000,3.567,46.365,46.365
2016-01-13 01:20:00,50,0,19.290,43.560,18.600,43.560,19.790,44.790,18.890,43.900,17.290,51.790,5.433,87.467,17.890,43.663,18.700,52.633,17.033,47.967,5.300,748.433,89.000,8.000,25.000,3.633,14.162,14.162
2016-01-13 01:30:00,40,0,19.290,43.590,18.589,43.590,19.857,44.863,18.790,43.900,17.290,51.900,5.400,89.327,17.890,43.862,18.700,53.173,17.000,48.157,5.300,748.550,89.500,8.000,24.000,3.700,29.529,29.529
2016-01-13 01:40:00,40,0,19.290,43.590,18.500,43.590,19.890,44.900,18.790,43.900,17.290,51.900,5.400,89.970,17.890,44.000,18.700,53.467,17.000,48.363,5.300,748.667,90.000,8.000,23.000,3.767,5.518,5.518
2016-01-13 01:50:00,50,0,19.290,43.700,18.500,43.636,19.890,44.900,18.790,43.933,17.290,51.933,5.400,89.833,17.890,44.365,18.700,54.006,17.100,48.657,5.300,748.783,90.500,8.000,22.000,3.833,42.025,42.025
2016-01-13 02:00:00,40,0,19.290,43.760,18.500,43.686,19.890,44.900,18.790,44.000,17.290,52.000,5.400,89.263,17.979,44.679,18.700,54.557,17.033,48.790,5.300,748.900,91.000,8.000,21.000,3.900,15.898,15.898
2016-01-13 02:10:00,40,0,19.200,43.700,18.500,43.700,19.890,44.967,18.790,44.000,17.290,52.030,5.467,89.190,18.000,44.755,18.705,54.848,17.100,48.963,5.333,749.083,90.667,8.000,21.500,3.883,39.143,39.143
2016-01-13 02:20:00,50,0,19.200,43.760,18.500,43.775,19.890,45.000,18.790,44.060,17.230,52.030,5.500,88.393,18.000,44.765,18.750,55.000,17.100,49.090,5.367,749.267,90.333,8.000,22.000,3.867,13.375,13.375
2016-01-13 02:30:00,50,0,19.200,43.790,18.500,43.845,19.890,45.000,18.760,44.090,17.260,52.090,5.560,87.327,18.000,44.694,18.705,54.944,17.100,49.230,5.400,749.450,90.000,8.000,22.500,3.850,10.932,10.932
2016-01-13 02:40:00,50,0,19.200,43.863,18.500,43.900,19.890,45.000,18.700,44.090,17.260,52.163,5.590,86.060,18.000,44.682,18.730,54.961,17.100,49.318,5.433,749.633,89.667,8.000,23.000,3.833,25.840,25.840
2016-01-13 02:50:00,40,0,19.200,43.900,18.483,43.862,19.963,45.000,18.700,44.127,17.200,52.090,5.657,86.000,18.000,44.608,18.765,54.882,17.100,49.467,5.467,749.817,89.333,8.000,23.500,3.817,13.448,13.448
2016-01-13 03:00:00,30,0,19.100,43.933,18.494,43.790,19.890,45.030,18.700,44.127,17.200,52.163,5.690,85.333,18.000,44.714,18.740,54.765,17.100,49.530,5.500,750.000,89.000,8.000,24.000,3.800,9.058,9.058
2016-01-13 03:10:00,20,0,19.100,44.000,18.421,43.808,19.890,45.068,18.700,44.127,17.200,52.230,5.690,85.060,18.011,44.785,18.725,54.657,17.100,49.590,5.483,750.200,89.000,8.000,24.000,3.783,25.929,25.929
2016-01-13 03:20:00,20,0,19.100,44.000,18.396,43.796,19.890,45.000,18.700,44.200,17.200,52.290,5.690,84.760,18.033,44.755,18.710,54.545,17.100,49.590,5.467,750.400,89.000,8.000,24.000,3.767,28.139,28.139
2016-01-13 03:30:00,20,0,19.100,44.000,18.390,43.790,19.890,45.000,18.700,44.200,17.200,52.290,5.690,84.633,18.061,44.794,18.730,54.433,17.100,49.663,5.450,750.600,89.000,8.000,24.000,3.750,6.458,6.458
2016-01-13 03:40:00,50,0,19.100,44.090,18.390,43.790,19.823,44.933,18.700,44.200,17.200,52.400,5.727,83.197,18.028,44.694,18.715,54.292,17.100,49.700,5.433,750.800,89.000,8.000,24.000,3.733,12.818,12.818
2016-01-13 03:50:00,50,0,19.100,44.090,18.372,43.840,19.790,44.933,18.633,44.127,17.200,52.400,5.800,82.257,18.000,44.657,18.725,54.205,17.100,49.760,5.417,751.000,89.000,8.000,24.000,3.717,35.897,35.897
2016-01-13 04:00:00,50,0,19.033,44.030,18.308,43.900,19.790,45.000,18.633,44.200,17.200,52.433,5.833,80.990,18.000,44.669,18.700,54.149,17.100,49.790,5.400,751.200,89.000,8.000,24.000,3.700,48.070,48.070
2016-01-13 04:10:00,40,0,19.033,44.090,18.343,43.900,19.823,45.030,18.600,44.145,17.200,52.500,5.833,80.197,18.050,44.663,18.725,54.090,17.100,49.790,5.367,751.317,89.167,8.000,23.667,3.683,5.007,5.007
2016-01-13 04:20:00,40,0,19.000,44.090,18.340,43.917,19.823,45.030,18.600,44.127,17.200,52.500,5.800,80.140,18.000,44.688,18.740,54.090,17.200,49.900,5.333,751.433,89.333,8.000,23.333,3.667,38.161,38.161
2016-01-13 04:30:00,50,0,19.000,44.090,18.290,43.906,19.890,45.060,18.600,44.200,17.200,52.500,5.763,79.730,18.000,44.781,18.725,54.015,17.200,49.900,5.300,751.550,89.500,8.000,23.000,3.650,47.398,47.398
2016-01-13 04:40:00,40,0,19.000,44.090,18.290,43.900,19.890,45.060,18.533,44.200,17.200,52.590,5.623,79.863,18.028,44.916,18.700,53.928,17.200,49.967,5.267,751.667,89.667,8.000,22.667,3.633,40.932,40.932
2016-01-13 04:50:00,50,0,19.000,44.163,18.290,43.939,19.890,45.060,18.600,44.200,17.200,52.590,5.623,80.027,18.028,44.950,18.700,53.857,17.200,49.967,5.233,751.783,89.833,8.000,22.333,3.617,15.415,15.415
2016-01-13 05:00:00,50,0,18.963,44.200,18.273,43.981,19.890,45.060,18.567,44.200,17.200,52.590,5.690,79.633,18.012,44.892,18.700,53.784,17.200,50.000,5.200,751.900,90.000,8.000,22.000,3.600,32.479,32.479
2016-01-13 05:10:00,50,0,18.890,44.200,18.290,44.000,19.890,45.090,18.500,44.200,17.200,52.663,5.560,78.830,18.000,44.834,18.700,53.726,17.200,50.060,5.167,752.050,90.000,7.833,22.167,3.567,47.668,47.668
2016-01-13 05:20:00,40,0,18.890,44.200,18.245,44.000,19.890,45.090,18.500,44.200,17.100,52.700,5.433,78.430,18.000,44.900,18.700,53.663,17.200,50.127,5.133,752.200,90.000,7.667,22.333,3.533,47.687,47.687
2016-01-13 05:30:00,40,0,18.890,44.200,18.200,44.000,19.963,45.090,18.500,44.200,17.167,52.700,5.227,78.823,18.000,44.945,18.700,53.590,17.200,50.200,5.100,752.350,90.000,7.500,22.500,3.500,16.999,16.999
